kývnuly	souhlasily hovor.
kývnutí	souhlas hovor.
kývá	hlavou přitakává
kýč	líbivý brak
kýče	líbivé braky
kčs	zkratka měny před 1993
kčt	Klub českých turistů zkr.
kňour	kanec
kňourové	kanci
kňouři	kanci
kňouří	kančí
křemelina	diatomit
křemen	oxid křemičitý
křemeny	oxid křemičitý množ.
křemenáč	hřibovitá houba
křemík	prvek Si
křemíky	prvk Si množ.
křen	štiplavý kořen
křenil	šklebil se nářeč.
křenila	šklebila se nářeč.
křenili	šklebili se nářeč.
křenilo	šklebilo se nářeč.
křenily	šklebily se nářeč.
křenit	šklebit se nářeč.
křeniti	šklebiti se nářeč.
křeny	štiplavé kořeny
kření	šklebí se nářeč.
křepelka	pták pět-peněz
křepelky	ptáci pět-peněz
křepelčí	uvařený z křepelek
křesina	otec kněžny Boženy
křesla	elektrické popravčí nástroje
křeslo	elektrický popravčí nástroj
křest	rituální koupel
křesťan	následník Kristův
křesťani	následníci Kristovi
křesťané	následníci Kristovi
křeč	mimovolní svalová kontrakce
křečci	domácí hlodavci
křeče	mimovolní svalové kontrakce
křeček	domácí hlodavec
křeči	mimovolní svalové kontrakce
křik	řev
křikl	krátce zařval
křikla	krátce zařvala
křiklavá	nápadná
křiklavé	nápadné
křiklaví	nápadní
křiklavý	nápadný
křiklavě	nápadně
křikli	krátce zařvali
křiklo	krátce zařvalo
křikloun	hlučný člověk
křiklouni	hluční lidé
křikly	krátce zařvaly
křikne	krátce zařve
křiknou	krátce zařvou
křiknout	krátce zařvat
křiknouti	krátce zařvati
křiknutí	krátké zařvání
křiky	řevy
křiv	čiň ohlým!
křivda	příkoří
křivdy	příkoří množ.
křivice	rachitis
křivil	ohýbal
křivila	ohýbala
křivili	ohýbali
křivilo	ohýbalo
křivily	ohýbaly
křivit	činit ohlým
křiviti	činiti ohlým
křivka	nerovná čára
křivky	nerovné čáry
křivule	retorta
křivá	ohlá
křiváci	podrazáci
křivák	podrazák
křivákova	podrazákova
křivákovi	podrazákovi
křivákovo	podrazákovo
křivákovy	podrazákovy
křivákův	podrazákův
křivárna	intrika hovor.
křivárny	intriky hovor.
křivé	ohlé
křiví	ohlí
křivítka	obloukové šablony
křivítko	oblouková šablona
křivý	ohlý
křivě	nerovně
křič	řvi!
křičel	řval
křičen	hlasitě deklamován
křičena	hlasitě pronášena
křičeno	hlasitě pronášeno
křičená	hlasitě pronášená
křičené	hlasitě pronášené
křičený	hlasitě pronášený
křičet	řvát
křičí	řve
křišťál	čirý křemen
křišťály	čiré křemeny
křižáci	bojovníci poražení husity
křižák	náš velký pavouk
křižáky	části parních lokomotiv
křižík	český vynálezce
křovinář	příbuzný chřestýše
křtiny	oslavy křtu
křty	rituální koupele
křtí	provádí křty
křtít	provádět křty
křupají	ozývají se při drcení
křupal	zněl se při drcení
křupala	zněla se při drcení
křupalo	znělo se při drcení
křupaly	zněly se při drcení
křupat	ozývat se při drcení
křupati	ozývati se při drcení
křupe	ozývá se při drcení
křupl	ozval se při drcení
křupla	ozvala se při drcení
křuplo	ozvalo se při drcení
křuply	ozvaly se při drcení
křupne	zazní při drcení
křupnou	ozvou se při drcení
křupnout	zaznít při drcení
křupnouti	zazníti při drcení
křupnutí	zvuk při drcení
křupot	zvuk při drcení
křupoty	zvuky při drcení
křupou	ozývají se při drcení
křupá	ozývá se při drcení
křupání	zvuk při drcení
křáp	podřadné stroj expr.
křápy	podřadné stroje expr.
křída	část druhohor
křídelníci	postraní útočníci
křídelník	ornitoptéra
křídelníky	ornitoptéry
křídla	ptačí ruce
křídlatá	okřídlená
křídlaté	okřídlené
křídlatí	okřídlení
křídlatý	okřídlený
křídlo	ptačí ruka
křídlok	strom padouk
křídloky	stromy padouk
křís	příbuzný mšice
křísená	oživovaná
křísené	oživované
křísení	oživovaní
křísený	oživovaný
křísi	příbuzní mšice
křísil	oživoval
křísila	oživovala
křísili	oživovali
křísilo	oživovalo
křísily	oživovaly
křísit	oživovat
křísiti	oživovati
křísí	oživuje
kříšen	oživován
kříšena	oživována
kříšeni	oživováni
kříšeno	oživováno
kříšeny	oživovány
kříšení	oživování
kříště	nejedlé hřiby
kříšť	nejedlý hřib
kříž	část páteře
kříže	potřeby římských katů
křížem	??? krážem
křížence	hybridy
kříženci	hybridi
kříženec	hybrid
křížení	hybridizace
křížil	protínal
křížit	protínat
křížiti	protínati
křížová	tvarovaná do kříže
křížové	tvarované do kříže
křížový	tvarovaný do kříže
kříží	protíná
kšanda	šle
kšandy	šle
kšc	huš! jedeš!
kšic	huš! jedeš!
kštice	vlasy
kšá	huš! jedeš!
kší	huš! jedeš!
kůl	naostřená kláda
kůlem	pomocí kůlu
kůlna	sedlákův sklad na nářadí
kůlny	sedlákův sklad na nářadí
kůly	naostřené klády
kůra	borka
kůry	borky
kůsa	bojová kosa
kůstka	malá kost
kůstky	malé kosti
kůsy	bojové kosy
kůzlata	kozlíci, kozičky
kůzle	kozlík, kozička
kůzlečí	typický pro mladé kozy
kůň	oř
kůže	pleť
laban	skutečné Páralovo jméno
labani	jmenovci Páralovi (občanské jméno)
labanova	Páralova (občanské jméno)
labanovi	Páralovi (občanské jméno)
labanovo	Páralovo (občanské jméno)
labanovy	Páralovy (občanské jméno)
labanův	Páralův (občanské jméno)
labe	řeka v Děčíně
labem	Ústí nad ???
labilita	opak stability
labium	pysk, ret lék.
labra	pozdně římské standarta
labrum	pozdně římská standarta
labrydy	dvoubřité sekery
labrys	dvoubřitá sekyra
labská	těžená z Labe
labské	těžené z Labe
labský	těžený z Labe
labuda	Marián ???, herec
labuti	bílí ptáci
labutí	typický pro labutě
labutě	bílí ptáci
labuť	bílý pták
labužník	gurmán
labští	usídlení v Polabí
laches	Platónův dialog
lachové	Laši
lachtan	druh ploutvo- nožce
lachtani	druh ploutvo- nožce množ.
lachtaní	vlastní lachtanům
lachés	Platónův dialog
lad	harmonie
lada	malíř z Hrusic
ladem	bez obdělání
ladil	seřizoval klavír
ladila	seřizovala klavír
ladili	seřizovali klavír
ladilo	seřizovalo klavír
ladily	seřizovaly klavír
ladin	vlastněn Ladou
ladina	vlastněna Ladou
ladini	vlastněni Ladou
ladino	vlastněno Ladou
ladiny	vlastněny Ladou
ladislav	jméno zkracované Láďa
ladit	seřizovat klavír
laditi	seřizovati klavír
ladič	seřizovač klavírů
ladiči	seřizovači klavírů
ladička	zdroj tónu A
ladičky	zdroje tónů A
ladná	elegantní, harmonická
ladné	elegantní, harmonické
ladní	elegantní
ladný	elegantní
ladně	elegantně
lado	oslovení Lady
ladova	namalovaná hrusickým malířem
ladovi	vlastnění hrusickým malířem
ladovo	namalováno hrusickým malířem
ladovy	namalovány hrusickým malířem
ladové	jmenovci malíře z Hrusic
lady	harmonie množ.
ladí	seřizuje klavír
ladím	seřizuji klavír
ladírna	seřizovna hudebních nástrojů
ladírny	seřizovny hudebních nástrojů
laděn	seřizován o klavíru
laděna	seřizována o klavíru
laděno	seřizováno o klavíru
laděny	seřizovány o klavíru
laděná	seřizováná o klavíru
laděné	seřizováné o klavíru
ladění	seřizování klavírů
laděný	seřizováný o klavíru
ladův	namalovaný hrusickým malířem
lafeta	upevnění zbraně
lafetace	upevnění zbraně
lafety	upevnění zbraně množ.
lago	??? di Como, jezero
lagos	africké velkoměsto
laguna	zátoka
laguny	zátoky
lahar	sopečný bahnotok
lahary	sopečné bahnotoky
lahoda	pochoutka
lahodil	byl velmi příjemný
lahodila	byla velmi příjemná
lahodili	byli velmi příjemnými
lahodilo	bylo velmi příjemné
lahodily	byly velmi příjemnými
lahodit	být velmi příjemný
lahoditi	býti velmi příjemný
lahodná	výtečná o pochoutce
lahodné	výtečné o pochoutce
lahodný	výtečný o pochoutce
lahodně	výtečně o pochoutce
lahody	pochoutky
lahodí	je velmi příjemný
lahodící	působící velmi příjemně
lahodění	vyvolávání příjemných pocitů
lahvička	malá skleněná nádoba
lahvičky	malé skleněné nádoby
lahvová	stáčená do lahví
lahvové	stáčené do lahví
lahvový	stáčený do lahví
laird	skotský statkář
lairdi	skotští statkáři
lairdové	skotští statkáři
laj	spílej!
lajdáci	nedbalí pracovníci
lajdácky	nedbale
lajdák	nedbalý pracovník
laje	spílá
laji	spílám
lajka	fenka kosmonout
lajme	spílejme!
lajte	spílejte!
laju	spílám
lajíc	spílajíc
lajíce	spílajíce
laka	šumavské jezero
lake	město Salt ??? city
lakmus	indikátor ph
lakmé	Debusseho opera
lakomci	skoupí lidé
lakomec	skoupý člověk
lakomá	skoupá
lakomé	skoupé
lakomí	skoupí
lakomý	skoupý
lakota	hamižnost
lakotná	chamtivá
lakotné	chamtivé
lakotní	chamtivý
lakotný	chamtivý
lakotně	chamtivě
lakotové	siuoxský kmen
lakoty	chamtivost množ.
lakros	bývalý olympijský sport
lakšmí	indická bohyně
lala	popěvek
lalala	popěvek
lalok	tupý výběžek
laloky	tupé výběžky
lalouch	lalok nářeč.
lalouchy	laloky nářeč.
lama	andský savec
lamač	režisér Velblouda uchem jehly
lamačové	jmenovci režiséra (1897-1952)
lambda	řecké písmeno Λ λ
lambdy	řecká elka
lamentace	žalozpěv
lamy	andští savci
lamí	typický pro lamy
lan	místní počítačová síť
lana	provazy
lance	jméno podvodníka Armstronga
lanceta	chirurgův trn
lancety	chirurgovy trny
landa	český rockový zpěvák
lang	komoří Rudolfa II
langova	vlastněna komořím Rudolfa II
langovi	vlastněni komořím Rudolfa II
langovo	vlastněno komořím Rudolfa II
langovy	vlastněny komořím Rudolfa II
langové	jmenovci komořího Rudolfa II
langur	asijská opice
langusta	jedlý mořský korýš
langusty	jedlí mořští korýši
langustí	typický pro langusty
languři	asijské opice
langův	vlastněn komořím Rudolfa II
lano	provaz
lanýž	podzemní houba
lanýže	podzemní houby
lanýžová	ochucená lanýži
lanýžové	ochucené lanýži
lanýžový	ochucený lanýži
laně	samice vysoké množ.
laněčka	jednoroční laň
laněčky	jednoroční laně
laos	soused Vietnamu
laosan	obyvatel souseda Vietnamu
laosani	obyvatelé souseda Vietnamu
laosanka	obyvatelka souseda Vietnamu
laosanky	obyvatelky souseda Vietnamu
laosané	obyvatelé souseda Vietnamu
laosky	jazykem souseda Vietnamu
laoská	typická pro souseda Vietnamu
laoské	typické pro souseda Vietnamu
laoský	typický pro souseda Vietnamu
laoští	typičtí pro souseda Vietnamu
lap	chytni!
lapa	tlumič box. úderů
lapalma	kanárský ostrov
lapati	chytati
lapaz	neoficiální bolívijská metropole
lapač	filtr
lapače	filtry
lapačka	potřeba hokejového bránkáře
lapačky	potřeby hokejových bránkářů
lapej	chytej!
lapen	chycen
lapena	chycena
lapeni	chyceni
lapeno	chyceno
lapeny	chyceny
lapená	chycená
lapené	chycené
lapení	chycení
lapený	chycený
lapiduch	vojenský lékař
lapiduši	vojenští lékaři
lapil	chytil
lapila	chytila
lapili	chytili
lapilo	chytilo
lapily	chytily
lapina	strom příbuzný ořešáku
lapiny	stromy příbuzné ořešáku
lapis	??? lazuli
lapit	chytit
lapiti	chytiti
lapka	loupežník
lapkové	loupežníci
lapne	lapí
lapni	chytni!
lapnout	lapit
lapnouti	lapiti
lapnul	lapil
lapnula	lapila
lapnuli	lapili
lapnulo	lapilo
lapnuly	lapily
laptě	lýčené střevíce
laptěvů	moře ??? (řeka Lena)
lapy	tlumiče box. úderů
lapá	chytá
lapák	věznice hovor.
lapáky	věznice množ. hovor.
lapání	chytání
lar	druh gibona
lara	domácky Larisa
largo	zdlouhavě (hudba)
lari	arménská měna
larisa	oficiálně Lara
larisin	oficiálně Lařin
larisina	oficiálně Lařina
larisini	oficiálně Lařini
larisino	oficiálně Lařino
larisiny	oficiálně Lařiny
larové	druh gibona množ.
lars	??? Porsenna, římský lžikrál
larsa	sumerské město
larsen	typické norské příjmení
larva	maska
larvy	masky
las	??? Vegas, město hazardu
lascivní	obscéní
laser	zvláštní svítidlo
lasery	zvláštní svítidla
lasice	??? hranostaj
laskal	něžně hnětl
laskala	něžně hnětla
laskali	něžně hnětli
laskalo	něžně hnětlo
laskaly	něžně hnětly
laskaná	zaplavená něžnými dotyky
laskané	zaplavené něžnými dotyky
laskaní	zaplavení něžnými dotyky
laskaný	zaplavený něžnými dotyky
laskat	něžně hníst
laskati	něžně hnísti
laskavá	vlídná
laskavé	vlídné
laskaví	vlídní
laskavý	vlídný
laskavě	vlídně
laskej	něžně hněť!
lasker	mistr světa v šachu 1894-1921
laská	něžně hněta
laskán	zaplaven něžnými dotyky
laskána	zaplavena něžnými dotyky
laskáni	zaplaveni něžnými dotyky
laskány	zaplaveno něžnými dotyky
laskání	něžné mazlení
lassa	africká krvácivá horečka
lat	zeměpisná šířka zkr.
lata	druh květenství
latence	prodleva reakce
latgal	starověký Lotyš
latina	římský jazyk
latinou	římským jazykem
latinové	Římský kmen
latinsky	římským jazykem
latinská	napsaná v římském jazyce
latinské	napsané v římském jazyce
latinský	napsaný v římském jazyce
latinář	učitel římského jazyka
latináři	učitelé římského jazyka
latiníci	znalci římského jazyka
latiník	znalec římského jazyka
lativ	pád v uralských jazycích
laty	druh květenství množ.
latí	pomocí latě
latě	silnější dřevěné lišty
latěmi	pomocí latí
laura	přechýlené jméno Lauren
lauren	cizí verze jména Vavřinec
laurent	cizí verze jména Vavřinec
laurin	??? a Klement
lauro	oslovení Laury
laury	ženy jménem Laura
lauřin	patřící Lauře
lauřina	vlastněná Laurou
lauřini	vlastnění Laurou
lauřino	patřící Lauře
lauřiny	vlastněny Laurou
lavey	nejznámější satanista
lavina	sesuv sněhu
laviny	sesuvy sněhu
lavička	zahradní sedačka
lavičky	zahradní sedačky
laz	kavkazský jazyk
lazar	biblický mrzák
lazaret	polní nemocnice
lazarety	polní nemocnice množ.
lazarova	vlastněna biblickým mrzákem
lazarovi	vlastněni biblickým mrzákem
lazarovo	vlastněno biblickým mrzákem
lazarovy	vlastněny biblickým mrzákem
lazarův	vlastněn biblickým mrzákem
lazaři	nemotorní lidé
lazce	část Olomouce
lazebna	wellness centrum
lazebny	wellness centra
lazební	týkající se wellness centra
lazebník	pracovník wellness centra
lazil	lezl nářeč.
lazila	lezla nářeč.
lazili	lezli nářeč.
lazilo	lezlo nářeč.
lazily	lezly nářeč.
lazit	lést nářeč.
laziti	lésti nářeč.
lazové	menšina na Kavkaze
lazsky	jazykem Lazů
lazucha	salátová zelená řasa
lazuchy	salátové zelené řasy
lazuli	lapis ???
lazí	leze nářeč.
lazština	kavkazský jazyk
lačnil	intenzivně toužil
lačnila	intenzivně toužila
lačnili	intenzivně toužili
lačnilo	intenzivně toužilo
lačnily	intenzivně toužily
lačnit	intenzivně toužit
lačnost	hladovost
lačná	hladová
lačné	hladové
lační	intenzivně touží
lačník	část střeva
lačníky	části střev
lačný	hladový
lačně	hladově
lačněl	intenzivně toužil
lačněla	intenzivně toužila
lačněli	intenzivně toužili
lačnělo	intenzivně toužilo
lačněly	intenzivně toužily
lačnět	intenzivně toužit
laď	seřizuj klavír!
laň	samice vysoké
laňka	dvouroční laň
laňky	dvouroční laně
lař	slabika slova včelař
laři	druh gibona množ.
lařin	Larisin domácky
lařina	Larisina domácky
lařini	Larisini domácky
lařino	Larisino domácky
lařiny	Larisiny domácky
laši	Lachové
lašsko	vlast Lachů
lašská	typická pro Lachy
lašské	typické pro Lachy
lašský	typický pro Lachy
lašští	typičtí pro Lachy
lať	silnější dřevěná lišta
lcd	obrazovka z tekutých krystalů
ldn	léčebna dlouhodobě nemocných
lea	4,83km (USA zkr.)
leah	cizí podoba jména Lea
lebeda	merlíkovitá rostlina
lebedit	užívat si nečinnost
lebedy	merlíkovité rostilny
lebka	hlava kostlivce
lebky	hlavy kostlivců
lebo	slovensky neboť
lec	předpona v lecjaký
lecco	všelicos
leccos	mnohé, všelicos
lech	Čechův bratr
lechi	židovská teroristická organizace
lechova	vlastněná Čechový bratrem
lechovi	vlastněni Čechový bratrem
lechovo	vlastněno Čechový bratrem
lechovy	vlastněny Čechový bratrem
lechův	vlastněný Čechový bratrem
lecitin	emulgátor E322
lecián	vrah zvaný Postrach Moravy
lecjací	všelijací
lecjaká	všelijaká
lecjaké	všelijaké
lecjaký	všelijaký
leckde	všelikde
leckdy	všelikdy
lecčí	všeličí
led	zmrzlá voda
leda	spojka pouze
ledaco	něco všeliké
ledacos	něco všeliké
ledaže	spojka pouze když
ledek	dusičnan sodný
ledem	pomocí pevné vody
leden	první měsíc
ledka	svítivá dioda
ledky	svítivé diody
lednová	typická pro první měsíc
lednové	typické pro první měsíc
lednoví	typičtí pro první měsíc
lednový	typický pro první měsíc
ledny	první měsíce
lední	??? hokej
ledovce	zmrzlé masy ledu
ledovec	zmrzlá masa ledu
ledovka	námraza
ledovky	námrazy
ledovčí	upečený z čilského okouna
ledva	jakmile nářeč.
ledy	zmrzlé vody
ledňáčci	ptáci lovící ryby
ledňáček	pták lovící ryby
ledňáččí	typický pro ledňáčky
lee	Bruce ???, USA herec
leeds	anglické město
legato	vázaně (hudba)
lege	ex ???, ze zákona
legie	římský vojenský útvar
legionář	člen legie
legoval	dopoval ocel
legovala	dopovala ocel
legovali	dopovali ocel
legovalo	dopovalo ocel
legovaly	dopovaly ocel
legovaná	dopovaná (ocel)
legované	dopované (ocel)
legovaný	dopovaný (ocel)
legovat	dopovat ocel
legovati	dopovati ocel
legován	dopován (ocel)
legována	dopována (ocel)
legováno	dopováno (ocel)
legovány	dopovány (ocel)
legování	dopování ocel
leguje	dopuje ocel
legují	dopují ocel
leguán	galapážský ještěr
leguáni	galapážští ještěři
leguání	typický pro leguány
leh	pozice na zádech
lehce	nikoli těžko
lehcí	nikoli těžcí
lehi	židovský prorok dle mormonů
lehkost	malost obtíží
lehká	nikoli těžká
lehké	nikoli těžké
lehký	nikoli těžký
lehl	uložil se do postele
lehla	uložila se do postele
lehli	uložili se do postele
lehlo	uložilo se do postele
lehly	uložily se do postele
lehne	uloží se do postele
lehnice	místo bitvy s Mongoly
lehničan	obyvatel Lehnice
lehnou	uloží se do postele (oni)
lehnout	běžný pokyn pro psa
lehnouti	uložiti se do postele
lehy	sedy ???, cvik
lehátka	židle podobné postelím
lehátko	židle podobná posteli
lehávají	často leží (oni)
lehával	často ležel
lehávala	často ležela
lehávali	často leželi
lehávalo	často leželo
